Review_Text,Sentiment_Class
പിക്സൽ 6 Pro Oct 29 മുതൽ ഉപയോഗിക്കുന്നു..ഫോൺ അടിപൊളി..ബാറ്ററി അത്ര പോരാ..30 watt ചാർജിങ് സ്പീഡിന് തുല്യമായ വേഗതയില്ല.,Mixed Feelings
2 മാസം ആയി ഉപയോഗിക്കുന്നു... Charging slow aanu അതെ ഒള്ളൂ എനിക് ഒരു കുറവായി thonniyollu.ഗൂഗിൾ photos 15GB only.. Pixel 6 💯✌️,Mixed Feelings
Fingerprint back സൈഡിൽ വന്നത് ഫോണിൻ്റെ lookine ബാധിച്ചു... fingerprint scanner സൈഡിൽ ആകാമായിരുന്നു...punchhole front camera ആയിരുന്നെങ്കിൽ നന്നായിരുന്നു...ബാക്കി എല്ലാം okkk...👍🏻.Nice review jayarajetta🔥,Mixed Feelings
ഫോൺ ഇന്നലെ എടുത്തു അടിപൊളി.... ഉച്ചക്ക് ഒക്കെ കാം കിടു...... but evening ആയപ്പോൾ ഒരു ചെറിയ kirukirupp pole ഫീൽ ചെയ്തു.... ബാക്കി എല്ലാം അടിപൊളി,Mixed Feelings
സത്യം.. Exynos കാരണം മാത്രം ആണ് ഞാന്‍ samsung എടുക്കാത്തതു... Snapdragon Uyir😍,Mixed Feelings
അമോലെഡ് display കാണാൻ പൊളിയാണ് പക്ഷെ പൊട്ടികഴിഞ്ഞാൽ പുതിയ ഫോണിൻ്റെ പൈസ വേണം ഡിസ്പ്ലെ മാറ്റാൻ പിന്നെ &#39,Mixed Feelings
പ്രോസസർ ഒഴികെ ബാക്കി എല്ലാം സൂപ്പർ ✌️....ഫുൾ HD + sAmoled... പൊളിക്കും 👌👌👌👌👌👌👌👌👌👌👌👌👌👌,Mixed Feelings
"Mm, 27+k കിട്ടുക ആണെങ്കിൽ worth aan, athinte മുകളിൽ ക്യാഷ് കൊടുത്ത് വാങ്ങരുത്",Mixed Feelings
നിങ്ങളുട റിവ്യൂ കണ്ടാണ് ഞാൻ വൺ പ്ലസ് ഫോണിനെ ഇഷ്ടപെട്ട് തുടങ്ങിയത് ബട്ട്‌ വൺ പ്ലസ് 7 തൊട്ട് 8t വരെ മാസ്ക് ഇട്ടാൽ ഫേസ് ഐഡി കിട്ടുന്നുണ്ടല്ലോ ഞാൻ ഐഫോൺ 12 മിനി എടുക്കണം എന്ന് വിചാരിച്ചിരുന്നു ബട്ട്‌ നിങ്ങളുട റിവ്യൂ കണ്ടപ്പോൾ ഇനി എടുക്കണ്ടന്ന് വിചാരിച്ചു ഇതിലും നല്ലത് വൺ പ്ലസ് തന്നെയാണ്,Mixed Feelings
"എനിക്ക് തോന്നിയ പോരായ്മ ബാറ്ററി back up ൽ മാത്രമാണ്. പിന്നെ, side mounted finger print scanner കൂടി add ചെയ്യാമായിരുന്നു. (Face id മാസ്കിട്ടാൽ work ആവില്ലല്ലോ ).ബാക്കിയൊക്കെ 👍",Mixed Feelings
Size അടിപൊളി ആയിട്ടുണ്ട്.......But ഈ ക്യാഷ് കൊണ്ട് വേറെ 4 ഫോൺ വാങ്ങാല്ലോ........പേരിൽ മാത്രേ മിനി എന്നുള്ളൂ price big ആണ്...😢😢😢😢😢,Mixed Feelings
"വേഗത്തിൽ ചൂടാക്കുന്നു, ചാർജ് ഫുൾ ആകാൻ എനിക്ക് ഏകദേശം <a href=""https://www.youtube.com/watch?v=qzNe940scic&amp;t=1m30s"">1:30</a> മണിക്കൂർ എടുക്കുന്നു, ബാക്കി എല്ലാം 👍🥰",Mixed Feelings
സാംസങ് ന്റെ ഫോൺ നല്ലതാണെന്നു പറയുന്നവർ വേറെ ഫോൺ ഒന്നും ഉപയോഗിച്ചിട്ടു കാണില്ല.😂 Only flagship phones are good,Mixed Feelings
Sometimes heating issue ഉണ്ട്... ബാറ്ററി ആവറേജ് not that great.... ചില bugs ചില time ഉണ്ടാവാറുണ്ട് apps ന്റെകാര്യത്തില്‍.......There is nothing perfect in this world എന്നല്ലേ.... overall ഞാൻ completely satisfied ആണ്.... കഴിഞ്ഞ വര്‍ഷം മേടിച്ച phone ആണ് ഇനിയും 4 years update guaranteed ആയ കൊണ്ട് അതും നോക്കണ്ട..... അടുത്ത 3-4 years എന്നായാലും phone മാറുന്നില്ല.... കാരണം നല്ല performance ആണ് ഒരു തവണ പോലും lag ആയിട്ടില്ല,Mixed Feelings
MIUI ഒഴിച്ച് നോക്കിയാൽ ബാക്കി ഒക്കെ okey broh❤,Mixed Feelings
കുറവാണ്... വേറെ issues onnum illa....Heating + battery aanu കുറവ് ഉള്ളത്..,Mixed Feelings
4 മാസമായി യൂസ് ചെയ്യുന്നു..എനിക്ക് വേണ്ടത് നല്ല ഡിസ്പ്ലേ ക്യാമറ സോഫ്റ്റ്‌വെയർ അപ്‌ഡേഷൻ ഇതെല്ലാം കിട്ടുന്നുണ്ട്..ബാറ്ററി ആണ് കുറച്ചു പ്രശ്നം..റിഫ്രഷ് റേറ്റ് കുറച്ചിട്ടു സെറ്റിങ്സിൽ കുറച്ചു മാറ്റം വരുത്തിയാൽ ഒരു പരിധി വരെ രക്ഷപെടാം..29 k എനിക്ക് കിട്ടിയത്..ഓക്കേ ആണ്,Mixed Feelings
Battery Side മോശം.... ബാക്കി എല്ലാം അടി പൊളി...,Mixed Feelings
ഈ കഴിഞ്ഞ sail നടന്ന സമയത്ത് ഞാൻ S21fe വാങ്ങിയതാണ് 30000 രൂപ.ഈ ഫോണിലെ മികച്ച കാര്യങ്ങൾ ഞാൻ പറയാം.1. ഡൈനാമിക് amoled display അടിപൊളിയാണ്.2. സ്റ്റീരിയോ സ്പീക്കർ ഒരു രക്ഷയുമില്ല.3. In-hand feel ഒരു രക്ഷയുമില്ല.4.15w wirless charging.5. ക്യാമറ കൊള്ളാം.ഈ ഫോണിൽ ഏറ്റവും മോശമായ കാര്യം എനിക്ക് തോന്നിയത് exinos chip set ആണ് എന്നതാണ് snapdragon ആയിരുന്നു എങ്കിൽ ഒന്നും പറയാനില്ല 😊,Mixed Feelings
ചേട്ടാ...ഞാൻ S21fe ഉപയോഗിച്ച് കൊണ്ടിരിക്കുന്നു...ഇഷ്ടപ്പെട്ടു❤...പക്ഷേ...നല്ല ഹീറ്റ് ആണ്. പലപ്പോഴും കയ്യിൽ പിടിക്കാൻ പോലും കഴിയുന്നില്ല.😢,Mixed Feelings
എനിക്ക് തോന്നുന്നു താങ്കൾ ഇതേ ഫോൺ മൂന്നാമത്തെ തവണയാണ് റിവ്യൂ ചെയ്യുന്നത്. 8 മാസങൾക്ക് മുമ്പ് താങ്കളുടെ കൂടി റിവ്യു കണ്ടിട്ടാണ് ഞാൻ ഈ ഫോൺ വാങ്ങിയത്. അന്നെനിക്ക് 28 k യ്ക്ക് ആണ് എല്ലാ ഓഫറും കഴിഞ്ഞ് കിട്ടിയത്. ഈ ഒരു വിലയ്ക്ക് ഇത് worth ആണെന്ന് അക്ഷരാർത്ഥത്തിൽ പറയാം. .വീഡിയോയിൽ താങ്കൾ പറയാത്ത 2 പ്രധാന ഫീച്ചർ കൂടിയുണ്ട്..1. റിവേഴ്സ് ചാർജിംഗ് സപ്പോർട്ടോട് കൂടിയ വയർലസ് ചാർജിംഗ് ഇതിൽ കിട്ടുന്നുണ്ട്..2. യാതൊരു അനൗൺസും ഇല്ലാത്ത ഒരു ബേസിക് ഫീച്ചറായ കാൾ റിക്കോർഡിംഗ് ഇതിൽ ഉണ്ട്. ഇന്ന് പല ബ്രാന്റുകളിലും ഇല്ലാത്ത ഒരു സംഭവം തന്നെയാണിത്..പിന്നെ ആവശ്യമില്ലാത്തപ്പോൾ 5g ഓഫ് ചെയ്തിട്ടാൽ 7 to 8 മണിക്കുകർ വരെ സ്ക്രീൻ ഓൺ ടൈം എനിക്ക് കിട്ടുന്നുണ്ട്.. എന്നിരുന്നാലും 40 Kയ്ക്ക് ഇപ്പോൾ ഇത് വാങ്ങുന്നതിലും നല്ലത് 47k യ്ക്ക് S22 വാങ്ങുന്നതായിരിക്കും കുറച്ചു കൂടി നല്ലതെന്നാണ് എന്റെ അഭിപ്രായം.,Mixed Feelings
40000 അല്ല ഇപ്പൊ 32999 ഫ്ലിപ്കാർട്ടിൽ available ആണ് ബാറ്ററി കൂടി 5000 MAH ആയിരുന്നെങ്കിൽ ഈ പ്രൈസിൽ കിംഗ് ആയേനെ 💯🔥,Mixed Feelings
മൊത്തത്തിൽ നല്ല ഒരു ഫോൺ ആണ്..drawbacks main ആയിട്ട് സിംഗിൾ സിം ആണ് എന്നത് തന്നെ.ESim support ഉണ്ട് എന്നാലും.പിന്നെ സാംസങ് dex എന്തുകൊണ്ടോ ഇല്ല.,Mixed Feelings
Battery capacity illa pubgyo mattu high usage സൊ ഒന്നും പറ്റില്ല പെട്ടെന്ന് ചാർജ് തീരും ർന്നിട്ടും ഫ്ലിപ്പിനാണ് പ്രാധാന്യം നൽകിയിരിക്കുന്നു എന്തിനു സിബിനു പ്രാധാന്യം നൽകാതെ പ്പാന്റ് ഇട്ടിട്ടു വല്ല കാര്യമുണ്ടോ.ഞാൻ ഉപയോഗിക്കുന്നത് Redmi note 7 ആണ് അന്നും ഇന്നും പൊളിയാണ് 👌r,Mixed Feelings
എല്ലാം ഇഷ്ടപ്പെട്ടു ജയേട്ട price പറഞ്ഞപ്പോൾ എല്ലാം കൈന്നു പോയി,Mixed Feelings
സംഗതി കൊള്ളാം but വില കേൾക്കുമ്പോൾ 🤕,Mixed Feelings
ഫോൺ കൊള്ളാം പക്ഷേ.ബാറ്ററി കാര്യത്തിൽ മോശം.ജയരാജ് സർ പൊളിച്ചു,Mixed Feelings
ariyaada mone.... Avrude one ui maathram kaanan kollaam... Exynos 9825 processor ulla F62 ivide irippund venamengil thepp petti aakam....🤦‍♂️,Mixed Feelings
Batery backup mathrame പോരായ ഒള്ളു ... ബാക്കി എല്ലാം കിടുവാണെടോ .....😡😡😡.പിന്നെ നീയൊക്കെ dharidhram parchikal alle....ഈ ഫോണും വാങ്ങുന്നവരും ഉണ്ട് കോപ്പേ....😡😡,Mixed Feelings
Battery കുറഞ്ഞുപോയി 😔.ബാക്കി എല്ലാം പൊളി 🔥,Mixed Feelings
എല്ലാം ഇഷ്ടപ്പെട്ടു... വില കേട്ടപ്പോൾ വാങ്ങാനുള്ള മോഹം രണ്ടായി മടക്കി പോക്കറ്റിൽ ഇട്ടു... അടുത്ത കാലത്തൊന്നും കൂട്ടിയാൽ കൂടൂല.....പിന്നെ പ്രതീക്ഷ ഓണം ബംമ്പറിൽ ആണ്... 😄.ഒത്താൽ!,Mixed Feelings
ബാറ്ററി ഒരു 5000 Mah വച്ച് charging ഒരു 44 W ആക്കിയിരുന്നെങ്കിൽ Bulky എന്ന ആ ചീത്തപ്പേര് വരില്ലായിരുന്നു.,Mixed Feelings
Eee phone aaa ninjan use cbayyunne Gaming പോര performance kuzhappem illa,Mixed Feelings
"ക്യാമറ പൊളിയാണ്, വേറൊരു പ്രോബ്ലം ക്യാമറ ഓണാക്കിയാല്‍ നന്നായി ഹീറ്റ് ആകുന്നുണ്ട്,, അതുപോലെ നന്നായി ചാര്‍ജും വലിയുന്നുണ്ട്.,,8k വീഡിയോ ഷൂട്ട് ചെയ്യാം,, ഒണ്‍പ്ലസില്‍ 4k മാക്സിമം ,,,",Mixed Feelings
ഫോൺ പൊളി😍.പക്ഷെ റേറ്റ് 😳,Mixed Feelings
"S9 plus ഉപയോയിക്കുന്നു,ബാറ്ററി ഒഴികെ ബാക്കി എല്ലാം അടിപൊളി👍",Mixed Feelings
Phone Sound speaker out put അത്ര പോര.AKG head set 4000 രൂപ മുതൽ കിട്ടും. എന്നാലും phone അടിപൊളി,Mixed Feelings
"എനിക്കൊരു നോക്കിയ ഫോൺ ഉണ്ടായിരുന്നു.താഴെ വീണതിന്റെ എണ്ണംഓർമ്മയില്ല .... പെറുക്കിയെടുത്ത ഒപ്പിച്ച വർക്കിംഗ് കണ്ടീഷൻ......ഇപ്പോൾ ഒരു നോക്കിയ വാങ്ങി.താഴെ വീണു.ഇനി പൊട്ടാത്ത ആയിട്ടൊന്നും ഇല്ല എന്ന് ,,",Mixed Feelings
