Review_Text,Sentiment_Class,,,
"എന്തൊക്കെ compare ചെയ്താലും Nokia എന്ന ബ്രാൻഡിന്റെ ക്യാമറ ക്വാളിറ്റി അറിയണമെങ്കിൽ ആ ഫോട്ടോ ഒന്ന് കംപ്യൂട്ടറിൽ ഇട്ട് നോക്ക്... അപ്പൊ കാണാം ഇവിടെ Mi, realme, എന്നീ ബ്രാൻഡിന് വേണ്ടി കടിപിടി കൂടുന്നവർ.... പിന്നെ ചൈനയിൽ ക്യാമറ ക്വാളിറ്റി ഉള്ള ഒരു ഐറ്റം Huawei ആണ് because old Nokia camera department workers are currently working for Huawei",Positive,,,
ഞാൻ രണ്ടു വർഷമായി ഉപയോഗിക്കുന്നു. I like the durability.,Positive,,,
3 വർഷം മുൻപ് വാങ്ങിയ നോകിയ 6 ഞാൻ ഇപ്പോഴും ഒരു കുഴപ്പവും ഇല്ലാതെ ഉപയോഗിക്കുന്നു. 2002 മുതൽ ഇന്നു വരെ നോക്കിയ അല്ലാതെ ഉപയോഗിച്ചത് ഒരേ ഒരു ഫോൺ മാത്രം. ..കട്ട നോകിയ ഫാൻ 😍😙,Positive,,,
"Nokia എപ്പോഴും നല്ലതുതന്നെ,അതിനു യാതൊരു സംശയവുമില്ല.നിങ്ങളുടെ അവതരണം വളരെ ഗംഭീരമാണ്",Positive,,,
Nokia 7 plus... 2018.. ഏപ്രിൽ വാങ്ങി.. ഒരു പ്രശ്നവും ഇല്ലാതെ ഇപ്പോഴും സൂപ്പർ പെർഫോമെൻസ്.and .(ബാറ്ററി സൂപ്പർ ).. (22.11.2019)..,Positive,,,
ഞാൻ നോക്കിയ 5 ആണ് ഉപയോഗിക്കുന്നത്.NOKIA ഒരൽപ്പം വിലകുറച്ചാൽ പിന്നെ വേറെ ഫോണുകൾ ഒന്നുമല്ല എന്നാണ് എന്റെ ഒരു ഇത്🤗🤗,Positive,,,
ഞാൻ nokia 6.1 plus ആണ് use ചെയ്യുന്നത്. വളരെ സ്മൂത്ത്‌ ആണ് ഫോൺ. ഒരു ഹാങ്ങും ഇല്ല.. പിന്നെന്താ കുഴപ്പം.,Positive,,,
"ലൂമിയ രണ്ടു വർഷം ഞാൻ ഉപയോഗിച്ചു.നല്ല ഫോൺ ആയിരുന്നു. .വിൻഡോസ് വേർഷൻ ആയിരുന്നു. .പിന്നീട് സാംസങിലേക്കു മാറി..കട്ടിയുള്ള ബോഡിയും, ബാറ്ററി ബാക്കപ്പും അടിപൊളി ആയിരുന്നു.",Positive,,,
"samsung m30s enna phone നോക്കൂ.. അവരു quality kurakathe തന്നെയല്ലെ ഫോൺ ഇറക്കുന്നത്..4GB variant 13999 6000Mah battery... Nokiakk 18550 , ആളുകൾ ഫോൺ വാങ്ങുമ്പോൾ ഇതെല്ലാം നോക്കിയേ വാങ്ങു.",Positive,,,
ജരായജേട്ട good💜😍✌✌💜.NOKIA തിരുമ്പി വന്നിട്ടെൻ സോള്ള്😎😉😉😎😎✌✌✌,Positive,,,
കിടിലൻ പെർഫോമൻസ്.ഹെവി ക്യാമറ കപ്പാസിറ്റി,Positive,,,
Nokia......life നന്നായി കിട്ടുന്നുണ്ട്,Positive,,,
Nokia ഇസ്‌തം,Positive,,,
"Nokia , ലൂമിയ ഫോണുകൾ നിർത്തിയത് മോശമായി. നല്ല ഫോൺ ആയിരുന്നു അത് ലാഗ് ഒന്നുമില്ലാതെ",Positive,,,
എന്നും Nokia nokia തന്നെ.ഇവന് വേറേ എതിരാളികൾ ഇല്ല.nokia😘😘😍😍,Positive,,,
i phone use ചെയ്താൽ പിന്നെ ആൻഡ്രോയിഡ് ഫോൺ ഉപയോഗിക്കാൻ തോന്നില്ല 🔥,Positive,,,
ഈ നോച്ച് ആദ്യം കൊണ്ട് വന്നത് ആരാണ് എന്ന് അറിയാമോ.......അത് നമ്മടെ ആപ്പിൾ തന്നെ ആണ് ✌️😇,Positive,,,
\\ഐ ഫോൺ ഏതാ കയ്യിൽ ഉള്ളതു ഐ ഫോൺ ഉപയോഗിക്കുന്ന ഫീൽ ഒന്നു വേറെ തന്നെ ആണ് broo ഞാൻ android and ഐ phone ഉപയോഗിക്കുന്ന ആളാ but ഐ ഫോൺ ആണ് കിടു ആണ്,Positive,,,
Nothch ഏതായലും സാനം പോളിയാണല്ലോ,Positive,,,
മി a1 യൂസ് ചെയ്യുന്നു ... MI A1 പൊളി ആണ്,Positive,,,
ഒന്നും പറയാൻ ഇല്ല iPhone 11pro കിടു ആണ് 🔥🔥🔥🔥🔥🔥👍👍👍👍,Positive,,,
i phone is i phone.. but njan paranjath പരമ സത്യം ആണ്.. അതു ഫോണുകൾ മാറി മാറി യൂസ് ചെയ്ത് കൊണ്ട് erikunnavark അറിയാം,Positive,,,
ഞാൻ ഐഫോൺ 6പ്ലസ് 2015 മാർച്ചിൽ വാങ്ങിയതാണ്. ഇത് വരെ യാതൊരു കുഴപ്പവുമില്ല . സത്യം പറയാം ഇത് സെരിക്കും ഒരു അദ്‌ഭുത ഫോൺ തന്നെ . എനിക്ക് ഇനിയും ഒരു രണ്ടു കൊല്ലമെങ്കിലും ഇത് ഉപോയോഗിക്കാൻ കഴിയുമെന്നാണ് എന്റെ വിശ്വാസം .,Positive,,,
Iphone 11 pro better ആണ്.,Positive,,,
ഞാനും ആദ്യം ക്യാമറയെ ട്രോള്ളിയ കൂട്ടത്തിൽ ഉണ്ട് ..11 വാങ്ങിയപ്പോൾ ആണ് എനിക്ക് തോന്നിയത് ട്രോള്ളിയത് വെറുതെ ആയി എന്ന് ..Back ക്യാമെറയെക്കാൾ എനിക്ക് ഇഷ്ടപെട്ടത് front ക്യാമറ ആണ് ..വീഡിയോ എടുക്കാൻ സൂപ്പർ ആണ് 11..ബാറ്ററി 15 hr ബാക്കപ്പ് കിട്ടുന്നു ..അപ്പോ ശെരി  🚶‍♂️🚶‍♂️🚶‍♂️,Positive,,,
ആപ്പിൾ 11pro 👌,Positive,,,
അടിപൊളി ക്യാമറ സൂപ്പറാണ്👌👌👌 താങ്കൾ നിന്ന സ്ഥലത്തെ പ്രകൃതി ഭംഗി അന്യായമാണ്💕💕💕💕,Positive,,,
എണീറ്റു വരുമ്പോ തന്നെ ഇതൊന്നും കാണിപ്പിച്ച് കൊതിപ്പിക്കല്ലേ... സേട്ടാ... 😅😅👏.Anyway iPhone is iPhone 🔥🔥🔥🔥👏,Positive,,,
ഞാൻ nord ആണ് ഉപയോഗിച്ചിരുന്നെ ഇപ്പൊ s22 ultar യിലേക് മാറി. But nord നല്ല phone ആണ് ✌🏻,Positive,,,
ഒരു കൊല്ലം മുമ്പ് ഞാൻ ee വീഡിയോ കണ്ട് വാങ്ങിയ ഫോൺ ഇതുവരെ ഒരു കംപ്ലയിന്റ് പോലുമില്ല ♥️🔥,Positive,,,
Njan oru one plus 8T എടുത്തു......... jayarajettante review കണ്ടാണു ഞാൻ ഫോൺ എടുത്തത്.... poli ഫോൺ ആണ്,Positive,,,
Dec2 nu ന്റെ പിറന്നാളിന് എന്റെ അമ്മ എനിക്ക് തന്ന ഗിഫ്റ്റ്... oneplus8T........ poli phone... onnum parayanilla,Positive,,,
പൊളി man,Positive,,,
കിടു phn,Positive,,,
ആ ഫോൺ ഇങ്‌ തരോ.6 mnth use ചെയ്ത ഒരു 6t 256 അങ്ങോട്ട് തരാം..😂..അങ്ങ് ഇഷ്ടായി 😀,Positive,,,
എന്റെ കയ്യിൽ nord ആണ്..ഇതിന്റെ ചാർജ് തന്നെ പറന്ന് കയറുന്നുണ്ട്..അപ്പൊ ആ watt ചാർജിങ് എങ്ങനെ ണ്ടാവും🙄🙄,Positive,,,
Adipoli namukk താങ്ങൂല,Positive,,,
എനിക്ക് iPhone നെക്കാൾ ഇഷ്ടം OnePlus ആണ്...OnePlus ഫോണുകൾ ഉണ്ടാക്കിയ ഓളം ഒരു iPhone ഉം ഇതുവരെ തന്നിട്ടില്ല.,Positive,,,
1+ lover ആണ് ഞാൻ.... I love 1 plus phone....,Positive,,,
Kidukkachi സദനം,Positive,,,
ഓരോ series വരുമ്പോഴും മുമ്പത്തെ series ൽ ഉണ്ടായിരുന്ന എല്ലാ കുറവുകളും നികത്തി എല്ലാ features ഉം add ചെയ്യുന്ന best company : 🔴💗ONEPLUS💗🔴,Positive,,,
Super pricing ആണ്.,Positive,,,
ഒന്നും പറയാനില്ല.സാധനം പൊളി 💪💪💪,Positive,,,
"45,999 കൂടെ ഒരു 4000 കൂടി ഇട്ടാൽ Asus Rog3 gaming phone എടുക്കാം, കുറച്ച് storage കുറവുണ്ടന്നേയുള്ളൂ, ഇതിലും കൂടുതൽ specs ഉണ്ട് 🙂😎",Positive,,,
Cash ന് ഉള്ള. മൊതല് ഉണ്ട് 👍,Positive,,,
നല്ല price ആണ്,Positive,,,
Polichu tto ithraym features അതും ഇത്ര ചെറിയ വിലക്ക്👌💯,Positive,,,
മികച്ച price 💚,Positive,,,
One plus അടിച്ചു മക്കളെ. ഇനി ആർക് വേണം i phone 😂😂😂,Positive,,,
Realme 20pro fast charging ഇതുപോലെ തന്നെ അടിപൊളി ആണ്,Positive,,,
ചരുക്കി പറഞ്ഞാൽ redmi power💯,Positive,,,
ഇതേ xiaomi 11i hypercharge ഉപയോഗിച്ചു ഈ വീഡിയോ കാണുന്ന ലേ ഞാൻ . ..ഇന്ന് വാങ്ങിയതാ .Good performance,Positive,,,
അടിപൊളി കിടിലൻ prizing.120W charger ⚡⚡⚡,Positive,,,
xiaomi 11i ആണ് എനിക്ക് ഇഷ്ടമായത്.കാരണം 67w ആണങ്കിലും mah കൂടുതൽ ഉണ്ട് 💪,Positive,,,
"Samsung ഉയിർ,🥰",Positive,,,
ചേട്ടന്റെ വീഡിയോ കണ്ടു pocox3 ഞാൻ എടുത്തു full പവർ വേറെ ലെവൽ camera💥എന്റെ യൂട്യൂബ് വീഡിയോ മൊത്തം അതിൽ ആണ് ഷൂട്ട്‌ ❤️,Positive,,,
എനിക്ക് mi 11i ആണ് ഇഷ്ടം.Not hyper charge,Positive,,,
Wow അടിപൊളി,Positive,,,
താങ്ക് യൂ ബ്രദർ വളരെ ഇഷ്ട്ടപെട്ടു എടുക്കുകയാണങ്കിൽ Mi ഫോൺ തന്നെ എടുക്കും രണ്ടര വർഷമായി ഞാൻ Mi Note 8 pro ഉപയോഗിക്കുന്നു ഒരു കംപ്ലേയിന്റുെo വന്നിട്ടില്ല,Positive,,,
"അടിപൊളി👌.എനിക്ക് ഫോൺ ഇഷ്ടമായി, നിങ്ങളുടെ അവതരണവും👍.സൂപ്പർ👍👌😍",Positive,,,
ഇറങ്ങിയ അന്ന് മുതല്‍ ഇതെഴുതുമ്പോഴും എന്‍റെ ഫോണ്‍ ഇതാണ്...i am So satified,Positive,,,
V20 ഉള്ള ഞാൻ 👌👌👌 കിടിലൻ ഫോൺ.....,Positive,,,
"ജയരാജേട്ടാ...💞✋🏼.നിങ്ങളുടെ വീഡിയോ കണ്ട്.Vivo V20 എടുത്തു😍👍🏼.₹. 23,500/-",Positive,,,
ചേട്ടന്റെ Reviews കണ്ടിട്ടാണ് ഞാൻ Vivo X50 വാങ്ങിയത്.. പറയാനില്ല.. Uff.. Pwoliiii🔥🔥🔥camera തന്നെയാണ് സാറേ ഇവന്റെ main❤❤Reno4 വേടിക്കാന വിചാരിച്ചിരുന്നേ ചേട്ടന്റെ സത്യസന്ധമായ review കണ്ടപ്പോ ചന്തം മാത്രം നോക്കുവാണേൽ അത് best ആണെന്ന് പറഞ്ഞപ്പോ എനിക്കും തോന്നി ഇത്രേം cash കൊടുത്ത് വാങ്ങുമ്പോൾ അതിനേക്കാൾ എന്ത് കൊണ്ടും best Vivo X50 തന്നെയാണെന്ന് അതും 5G..Thanks Broo💛💛💛💛,Positive,,,
ഞൻ വാങ്ങിച്ചു.കിടു എന്ന് പറഞ്ഞാൽ കിടു ❤❤.ബാറ്ററി ലൈഫ് ഒരു രക്ഷയുമില്ല 👌👌👌👌,Positive,,,
ഗുഡ് camera,Positive,,,
Vivo കത്തിക്കയറുകയാണ് 🔥🔥🔥🌹🌹,Positive,,,
പറഞ്ഞു വന്നാൽ ബ്ലോഗ്സ് പറ്റിയ ഫോൺ.Price ok.കൈയിൽ പൈസ ഉണ്ടങ്ങിൽ ഇപ്പൊ തന്നെ ബുക്ക് ചെയ്യാൻ മായിരുന്നു,Positive,,,
Vivo എന്നും ഞെട്ടിച്ചിട്ടേ ഉള്ളൂ 📸🕺,Positive,,,
Vivo V9 il video കാണുന്നു..... വിവോ ഇഷ്ടം....💞,Positive,,,
അല്ലെങ്കിലും ജയേട്ടൻ കാണിക്കുന്ന ഫോണുകൾ എല്ലാം അടിപൊളിയല്ലേ. Kidu❤️,Positive,,,
Poli ഫോൺ ഒന്നും പറയാൻ ഇല്ല തകർത്തു vivo,Positive,,,
നല്ല അടിപൊളി selfi.. kiduki തകർത്തു.. 💯😁😁,Positive,,,
ഞാൻ വാങ്ങി POCO.M2. സൂപ്പർ ഫോൺ ആണ്,Positive,,,
എന്തായാലും game കളിക്കാൻ പൊളിയാണ് hileo 80 and 6ജിബി ram👌,Positive,,,
